RTF,Weighted Error
0.0,0.9347456471513124
0.0,5.698221666298644
0.0,3.703539866995339
0.0,5.725064861948528
1.0,2.474861164023574
1.0,0.03513422665384044
0.0,2.3003145722066756
0.56,0.0040013919129035635
1.0,1.6050866413362195
1.0,0.1488748002957151
0.7000000000000001,0.0030117768801529885
1.0,7.431791987039662
0.16,0.003134116924909203
0.0,0.0083611302585331
0.0,0.1523652845278023
0.0,0.9836508008570815
0.0,4.539522864042312
1.0,10.170935134023784
1.0,0.09898601997927246
0.0,1.649482588437369
0.0,6.62347260102581
0.0,1.820182833078115
1.0,7.78443435558909
0.0,3.8731164760129397
0.0,1.3653835454688135
1.0,1.1271642805976456
0.0,2.1896411525509043
1.0,3.3891532664709407
0.0,0.27166909522417143
0.0,0.006594868778123604
0.0,3.652388907728524
1.0,4.847364441692336
0.0,2.5399196500529966
1.0,0.003026704603413287
0.0,4.1476841613939675
0.0,6.245990933978881
1.0,0.0792662983192225
1.0,0.03628050961036335
0.0,5.843210898552721
0.0,8.300518054166826
1.0,0.4499800292434304
0.0,0.095301754832438
0.0,7.357086506517528
1.0,8.260855135358536
0.0,0.185868860729383
1.0,2.359544630046892
1.0,1.1112395669554191
1.0,0.021363548303752786
1.0,0.5153954123913549
0.0,1.12113299876201
0.0,1.425579365649751
1.0,2.7077619656732685
1.0,0.19226910716704926
1.0,0.021209191440180856
0.0,5.479871591350477
0.0,0.01623627248214997
0.0,2.7279843150692535
0.0,1.3786830506855874
0.0,3.084484480505684
1.0,1.838849840204023
1.0,6.298611700708345
0.0,7.223836900772513
1.0,3.7885103747965996
1.0,2.504665607840861
0.0,5.812985512482369
1.0,6.977073640914124
0.27,0.008215765181277349
0.14,0.0065523116860666565
1.0,8.89369614041524
0.0,0.032462094042095865
1.0,0.24526390917116542
0.0,1.7493356814530339
0.0,2.9443900238302128
0.72,0.008885371311898729
0.0,6.643560546327306
1.0,2.352988269922163
1.0,5.106108045351882
1.0,4.429117780058156
1.0,3.0222475264417232
0.54,0.00507666630984737
1.0,0.33930968385928223
0.07,0.004981819549126115
1.0,0.34959266876443496
0.0,0.011972899309991375
1.0,2.3241728542075193
1.0,0.1885013629950956
0.0,4.678342844637141
0.48,0.0035063091444900414
0.0,1.3009843962374072
0.0,0.026414957743957836
1.0,3.3385467425698594
1.0,2.760951963252309
0.0,4.812990631859544
1.0,0.12178620630517212
1.0,2.822081541463094
0.0,0.38071319155956107
0.0,4.006996629622308
0.0,8.868023363292767
0.2,0.002179380566047183
0.0,0.09969978787002548
1.0,5.787292334679873
1.0,0.05481646192291925
0.0,2.1059498941260615
1.0,3.5438990557748817
0.0,8.643567703622859
1.0,0.8594694548715404
0.0,4.270010599864703
0.0,3.110536461553241
0.0,0.6430840369586206
1.0,0.6344579515957433
0.0,0.46863321175048467
1.0,2.3176740060359062
0.45,0.007517773888612038
1.0,9.045053458313346
0.0,0.010417434062503861
1.0,2.6487251675252494
0.91,0.004115704005925272
1.0,1.6998960078470662
1.0,1.4131068209138893
1.0,7.794472808634242
1.0,7.799336603153329
1.0,5.1777715088006175
1.0,1.231923043556445
0.0,5.673220203183374
1.0,0.2895288329375676
1.0,0.004725031801645456
1.0,2.9624266497293275
0.0,5.0719416983860155
1.0,1.3298695886302951
1.0,5.667582803227055
1.0,0.46795433589000707
0.0,5.608834070110972
1.0,0.21563584475158573
0.22,0.009632072140585497
0.0,1.836626567723968
1.0,9.066781689334196
1.0,1.3448706003218978
0.0,3.105193678910246
0.0,6.354261314486893
