RTF,FT4,FT3,TSH
0.8228228228228228,0.51937910681179,2.4174227381115436,0.06282781168602412
0.8238238238238238,0.5202263784518302,2.418211979530347,0.09360217097164882
0.8248248248248248,0.520793452455714,2.4187535976548316,0.09321046728289614
0.8258258258258259,0.5213609595392241,2.4192960933492405,0.09286227252223876
0.8268268268268268,0.5219288485475614,2.4198393980010127,0.09255249181693455
0.8278278278278278,0.5224970716142304,2.4203834504555406,0.09227626487422917
0.8288288288288288,0.5230566347376777,2.420908147946087,0.09149564284956084
0.8298298298298298,0.523355155246028,2.4212311959937147,0.060948936638592896
0.8308308308308309,0.5239248276271398,2.421778356330645,0.060856512482248756
0.8318318318318318,0.5244951314168111,2.422326470929497,0.060831157122501846
0.8328328328328328,0.5250665331620745,2.4228759697613858,0.06092294233524816
0.8338338338338338,0.5256547972181298,2.4234420521629696,0.06280950043355646
0.8348348348348348,0.5263146435675224,2.424048074473259,0.07335441562059
0.8358358358358359,0.5268748855866374,2.4245898911053367,0.07216562480597188
0.8368368368368369,0.5274447069219844,2.425139375188526,0.07206258877520835
0.8378378378378378,0.5279324960987368,2.425637360155693,0.06230707464404288
0.8388388388388388,0.5284947342656026,2.426180216473616,0.06141793184846771
0.8398398398398398,0.5290589520958189,2.4267254581557074,0.0607344172456407
0.8408408408408409,0.5299548893175245,2.427565505706701,0.0957968580678428
0.8418418418418419,0.5305222960045957,2.4281133563653383,0.09543240563417842
0.8428428428428428,0.531092351144333,2.428664564693232,0.09532803021251965
0.8438438438438438,0.5313366918240342,2.4289295197326783,0.06021155817045779
0.8448448448448448,0.5322381588312067,2.429774432303767,0.09567601006994782
0.8458458458458459,0.5327572215131192,2.4302611476201,0.09086427851460913
0.8468468468468469,0.5333249225585499,2.4308113571084204,0.09052249455695245
0.8478478478478478,0.5338933918078832,2.431362736060218,0.09025685345762992
0.8488488488488488,0.5344624759506093,2.431915108343258,0.09005205162678862
0.8498498498498498,0.5350318444665743,2.4324681218893778,0.08987476384357893
0.8508508508508509,0.5356009507349192,2.4330212186059983,0.08966952662004088
0.8518518518518519,0.5361696539110898,2.433574251273424,0.08942232458259787
0.8528528528528528,0.5367915809751757,2.4341940134984434,0.09409281663632488
0.8538538538538538,0.5373529751608699,2.434739658259296,0.09312181965365961
0.8548548548548548,0.5379149906516465,2.4352865214667,0.0922057936402611
0.8558558558558559,0.5384686604937563,2.4358145321473166,0.0908469956685228
0.8568568568568569,0.5390324717568112,2.4363640576977494,0.09010867316142501
0.8578578578578578,0.539597202438025,2.436914994081233,0.08945791303227349
0.8588588588588588,0.5401626522127048,2.437467090426858,0.0888758878207854
0.8598598598598598,0.5407840866831115,2.438087875313631,0.09345536766976685
0.8608608608608609,0.5413434680734271,2.438633914571441,0.09228048694132591
